"V1" "V2"
"196" 8.05209248415015 4.14885533424975
"197" 10.2790898743526 3.84379065417247
"198" 13.0565021213224 6.51385154596355
"199" 11.8442335803601 6.44324313557956
"200" 9.8630020356886 8.04499260062786
"201" 15.4472406094361 9.27587813006057
"202" 15.1362333562935 12.8485584724885
"203" 15.8901261604575 13.5691946334554
"204" 16.3272714690195 12.8665070212775
"205" 10.611002135097 9.71673787408148
"206" 11.7480519791426 14.0289196837698
"207" 13.8004385558945 11.6788703834421
"208" 14.6278447887548 6.02796199811533
"209" 14.6087839229805 4.44580712764746
"210" 15.2572246273043 5.7882463349096
"211" 16.9034964483946 5.68449693417683
"212" 15.6105726500466 0.52657469028704
"213" 6.35517584788277 1.31662520394637
"214" 3.07983625907291 -2.49550485893897
"215" 6.82189220302315 -2.70669930858283
"216" 17.4820284793042 -0.0785802700776765
"217" 19.0694962532878 -1.43731050418967
"218" 14.2280585077031 2.39063251653153
"219" 10.6841574192373 4.7087245352878
"220" 13.4517627769791 6.35826341214835
"221" 13.5095581627303 7.77617280878289
"222" 12.8007339921109 6.35106735428132
"223" 16.6982624684275 7.21377301287081
"224" 16.1648083873549 6.45012212686556
"225" 13.1685139814131 10.2104310068303
"226" 14.1340819783366 12.9085543756105
"227" 12.5391109426754 20.0202371214857
"228" 14.0755359800809 16.2571605830131
"229" 17.7247754288755 19.4653342756961
"230" 14.4836472985376 17.0953576914828
"231" 13.3134926602729 16.2088716739815
"232" 12.881833435216 13.8045329691819
"233" 11.4956428054006 12.9449232118161
"234" 16.0693333852174 12.0941314483906
"235" 12.6300409579261 10.9951993226129
"236" 12.9459082548134 6.16410522346092
"237" 13.6099256821274 8.22102582702884
"238" 13.6660448922202 9.26035572747329
"239" 11.7583461366943 10.108406288294
"240" 12.1300892238273 9.20599002629408
"241" 17.6171124431918 9.32964970654666
"242" 14.9260250136688 9.35714510895417
"243" 14.7093392036381 10.8437218642016
"244" 15.4345397762459 14.7647262919013
"245" 12.057481824039 16.2879002811379
"246" 10.3354154904871 14.9507102515216
"247" 7.43121776184278 15.4518131710174
"248" 12.5359668313249 13.7375157539483
"249" 13.4439866079741 12.1639609301975
"250" 17.7357000669248 12.3426495885495
"251" 13.7829821561612 14.8627780533053
"252" 11.6963511986861 12.9733312059968
"253" 10.3335589308843 19.9500712584538
"254" 10.9379667214193 18.0794559296509
"255" 14.9576225557626 16.080977103938
"256" 17.4172541985806 10.5379257956722
"257" 12.6505908451159 11.8247027300459
"258" 9.87610267020694 12.9477016736416
"259" 10.5042803400354 9.65475188743092
"260" 11.9255248545937 13.3058140815815
"261" 18.8997015191156 11.5140236573939
"262" 18.7298031089997 9.84837255593847
"263" 21.3393927824553 12.4861247699714
"264" 14.9254106385712 12.6792755479758
"265" 11.1008919661751 13.4749103538439
"266" 7.38072802848916 12.6484215764897
"267" 6.08225562824401 11.8861441261915
"268" 4.89397882094955 14.6469355931462
"269" 14.9255086986579 15.5915281817896
"270" 11.1293419356606 13.2044981523118
"271" 10.2269024210985 15.0401023501926
"272" 12.4516932871292 19.5924315078297
"273" 13.1478949591775 23.2617765174331
"274" 16.5532418682988 24.5861024412511
"275" 7.38545893076015 23.3258375799884
"276" 15.7632676830816 23.945604423902
"277" 13.9010423023006 22.4106626832336
"278" 10.2248103766513 20.7088516781209
"279" 11.7001096274481 25.052473123665
"280" 15.6399649904318 27.4504463716047
"281" 18.195412397506 28.3271223198335
"282" 12.2078777743608 26.3723442431202
"283" 14.2120984331182 28.0175392507079
"284" 12.9350123364301 26.8506477282929
"285" 12.6812174085496 29.8143140444006
"286" 13.7291477153762 28.7208536338628
"287" 12.0966571030515 27.461375824086
"288" 12.2223087751262 29.4796442821067
"289" 10.7545216322269 31.2092958377355
"290" 17.3428153137548 32.0119676098423
"291" 14.7259316790258 25.6870574606616
"292" 12.6316794597145 25.1277967568246
"293" 10.407592193768 21.7592885895188
"294" 13.5222470283356 26.5588947465311
"295" 15.4597708672657 24.1595551619791
"296" 15.2760708074327 22.6032157736315
"297" 14.6856148732874 24.7962260699706
"298" 13.2883567207145 24.466687538147
"299" 17.600605458756 23.600892274763
"300" 16.867637482727 30.2891020057957
